id,productDisplayName,brand,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,outfit_slot,formality,formality_tier,color_family,is_neutral,is_ethnic,price,mrp,discount_pct,image_file
12346,Reebok Women Grey Solid V-Neck T-shirt,Reebok,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Formal,top,2.0,Smart Casual,neutral,True,False,599,999,40,12346.jpg
12387,Reid & Taylor Men Stripes Orange Shirts,Reid &,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Formal,top,3.5,Formal,orange,False,False,1399,2799,50,12387.jpg
12389,Reid & Taylor Men Stripes Green Ties,Reid &,Men,Accessories,Ties,Ties,Green,Fall,2011.0,Formal,accessory,4.0,Very Formal,green,False,False,399,599,30,12389.jpg
12391,Reid & Taylor Men Printed Lavender Tie,Reid &,Men,Accessories,Ties,Ties,Lavender,Fall,2011.0,Formal,accessory,4.0,Very Formal,purple,False,False,999,1999,50,12391.jpg
12437,Timberland Unisex Casual Green Caps,Timberland,Unisex,Accessories,Headwear,Caps,Green,Fall,2011.0,Casual,accessory,0.5,Relaxed,green,False,False,549,1399,60,12437.jpg
12467,Reid & Taylor Men Stripes Brown Ties,Reid &,Men,Accessories,Ties,Ties,Brown,Fall,2011.0,Formal,accessory,4.0,Very Formal,brown,True,False,899,1299,30,12467.jpg
12533,Puma Women Solid Purple Jackets,Puma,Women,Apparel,Topwear,Jackets,Purple,Fall,2011.0,Casual,outerwear,1.0,Casual,purple,False,False,1849,3699,50,12533.jpg
12582,Tantra Unisex Printed White Tshirts,Tantra,Unisex,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,top,0.75,Casual,neutral,True,False,649,649,0,12582.jpg
12583,Tantra Unisex Printed Green Tshirts,Tantra,Unisex,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,top,0.75,Casual,green,False,False,649,649,0,12583.jpg
12585,Tantra Unisex Printed Blue Tshirts,Tantra,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,top,0.75,Casual,blue,False,False,349,349,0,12585.jpg
12587,Tantra Unisex Printed Brown Tshirts,Tantra,Unisex,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,top,0.75,Casual,brown,True,False,649,1099,40,12587.jpg
12598,Tantra Unisex Printed Orange Tshirts,Tantra,Unisex,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,top,0.75,Casual,orange,False,False,799,799,0,12598.jpg
12609,Jealous 21 Women Solid Blue Sweaters,Jealous 21,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,top,1.0,Casual,blue,False,False,1149,1149,0,12609.jpg
12672,Probase Men Yellow Shorts,Probase,Men,Apparel,Bottomwear,Shorts,Yellow,Fall,2011.0,Casual,bottom,0.25,Relaxed,yellow,False,False,1099,1099,0,12672.jpg
12719,Nike Women Butterfly Thong Green Flip Flops,Nike,Women,Footwear,Shoes,Flats,Green,Fall,2011.0,Casual,footwear,1.0,Casual,green,False,False,1399,2349,40,12719.jpg
13095,ADIDAS Men Cfc Auth Hood Green Sweatshirts,ADIDAS,Men,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Sports,top,0.25,Relaxed,green,False,False,1749,2499,30,13095.jpg
13485,Rocia Women Rocia Black Formal Shoe Black Formal Shoes,Rocia,Women,Footwear,Shoes,Heels,Black,Fall,2011.0,Formal,footwear,3.5,Formal,neutral,True,False,1699,1699,0,13485.jpg
13541,Carlton London Women Casual Purple Sandals,Carlton London,Women,Footwear,Shoes,Flats,Purple,Fall,2011.0,Casual,footwear,1.0,Casual,purple,False,False,1299,1649,20,13541.jpg
13821,Proline Men Purple & Grey Striped Beanie,Proline,Men,Accessories,Headwear,Caps,Purple,Fall,2011.0,Casual,accessory,0.5,Relaxed,purple,False,False,749,749,0,13821.jpg
14092,Flying Machine Women Stripes Green Sweaters,Flying Machine,Women,Apparel,Topwear,Sweaters,Green,Fall,2011.0,Casual,top,1.0,Casual,green,False,False,1799,1799,0,14092.jpg
14108,Flying Machine Men Printed Brown Sweatshirts,Flying Machine,Men,Apparel,Topwear,Sweatshirts,Brown,Fall,2011.0,Casual,top,0.5,Relaxed,brown,True,False,699,999,30,14108.jpg
14165,Belmonte Men Snake Skin Look Black Belts,Belmonte,Men,Accessories,Belts,Belts,Black,Fall,2011.0,Formal,accessory,3.0,Formal,neutral,True,False,649,849,20,14165.jpg
14282,Timberland Women Tma All Mtn Low Sports Shoe,Timberland,Women,Footwear,Shoes,Sports Shoes,Brown,Fall,2011.0,Sports,footwear,0.5,Relaxed,brown,True,False,4049,8099,50,14282.jpg
14391,Catwalk Women Lifestyle Black Wedges,Catwalk,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Formal,footwear,3.5,Formal,neutral,True,False,1949,2799,30,14391.jpg
14398,Enroute Women DK.Grey shoes,Enroute,Women,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Formal,footwear,3.0,Formal,neutral,True,False,3149,3949,20,14398.jpg
14589,United Colors of Benetton Women Solid Brown Belts,United Colors,Women,Accessories,Belts,Belts,Brown,Summer,2011.0,Casual,accessory,1.0,Casual,brown,True,False,499,749,30,14589.jpg
14628,United Colors of Benetton Women Solid Blue Sweat Shirts,United Colors,Women,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,top,0.5,Relaxed,blue,False,False,1299,1899,30,14628.jpg
14892,United Colors of Benetton Women Solid Blue Backpacks,United Colors,Women,Accessories,Bags,Backpacks,Blue,Summer,2011.0,Casual,accessory,1.0,Casual,blue,False,False,1199,1499,20,14892.jpg
14962,Newhide Vintage Wallet,Newhide Vintage,Men,Accessories,Wallets,Wallets,Brown,Fall,2011.0,Formal,accessory,3.0,Formal,brown,True,False,1099,1099,0,14962.jpg
15040,ADIDAS Men Printed Purple Sweatshirts,ADIDAS,Men,Apparel,Topwear,Sweatshirts,Purple,Fall,2011.0,Casual,top,0.5,Relaxed,purple,False,False,1649,1649,0,15040.jpg
15083,Mother Earth Men Solid Black Churidar,Mother Earth,Men,Apparel,Bottomwear,Churidar,Black,Fall,2011.0,Ethnic,bottom,2.0,Smart Casual,neutral,True,True,899,1499,40,15083.jpg
15084,Mother Earth Men Solid White Churidar,Mother Earth,Men,Apparel,Bottomwear,Churidar,White,Fall,2011.0,Ethnic,bottom,2.0,Smart Casual,neutral,True,True,849,1249,30,15084.jpg
15085,Mother Earth Men Black Printed Kurta,Mother Earth,Men,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,top,2.0,Smart Casual,neutral,True,True,799,1149,30,15085.jpg
15088,Mother Earth Men Printed Black Kurtis,Mother Earth,Men,Apparel,Topwear,Kurtis,Black,Fall,2011.0,Ethnic,top,2.0,Smart Casual,neutral,True,True,1499,1499,0,15088.jpg
15465,Puma Men Rime Down Vest Green Jackets,Puma,Men,Apparel,Topwear,Jackets,Green,Fall,2011.0,Casual,outerwear,1.0,Casual,green,False,False,3149,7899,60,15465.jpg
15489,Carlton London Women Black Solid Pumps,Carlton London,Women,Footwear,Shoes,Heels,Black,Spring,2013.0,Formal,footwear,3.5,Formal,neutral,True,False,1949,3249,40,15489.jpg
15490,Carlton London Women Black Heels,Carlton London,Women,Footwear,Shoes,Heels,Black,Spring,2013.0,Formal,footwear,3.5,Formal,neutral,True,False,1899,4749,60,15490.jpg
15491,Carlton London Women Nude Heels,Carlton London,Women,Footwear,Shoes,Heels,Nude,Spring,2013.0,Formal,footwear,3.5,Formal,neutral,True,False,1049,1499,30,15491.jpg
15492,Carlton London Women Black Heels,Carlton London,Women,Footwear,Shoes,Heels,Black,Summer,2015.0,Formal,footwear,3.5,Formal,neutral,True,False,2349,5899,60,15492.jpg
15499,Carlton London Women Casual Red Stilettos,Carlton London,Women,Footwear,Shoes,Heels,Red,Spring,2013.0,Formal,footwear,3.5,Formal,red,False,False,1549,1549,0,15499.jpg
15662,Belkin Unisex Black Dash Laptop 16 Toploader Handbag,Belkin,Unisex,Accessories,Bags,Laptop Bag,Black,Fall,2011.0,Formal,accessory,3.0,Formal,neutral,True,False,2349,3399,30,15662.jpg
15962,Turtle Solid Men Khaki Jacket,Turtle Solid,Men,Apparel,Topwear,Jackets,Khaki,Fall,2011.0,Casual,outerwear,1.0,Casual,brown,True,False,1799,2999,40,15962.jpg
16385,Peter England Men Stripes Red Shirt,Peter England,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Formal,top,3.5,Formal,orange,False,False,749,749,0,16385.jpg
16567,AND by Anita Dongre Women Printed Red Dresses,AND by,Women,Apparel,Dress,Dresses,Red,Fall,2011.0,Casual,onepiece,1.0,Casual,red,False,False,2599,2599,0,16567.jpg
16906,Status Quo Men Solid Maroon Sweatshirt,Status Quo,Men,Apparel,Topwear,Sweatshirts,Maroon,Fall,2011.0,Casual,top,0.5,Relaxed,red,False,False,1299,1299,0,16906.jpg
16990,United Colors of Benetton Women Solid Red Sweater,United Colors,Women,Apparel,Topwear,Sweaters,Red,Summer,2011.0,Casual,top,1.0,Casual,red,False,False,1449,2449,40,16990.jpg
17010,Rocia Women Brown Heels,Rocia,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Formal,footwear,3.5,Formal,brown,True,False,2749,5499,50,17010.jpg
17063,Lino Perros Women Floral Design Green Belt,Lino Perros,Women,Accessories,Belts,Belts,Green,Winter,2015.0,Casual,accessory,1.0,Casual,green,False,False,799,799,0,17063.jpg
17064,Lino Perros Women Weaved  Navy Blue Belt,Lino Perros,Women,Accessories,Belts,Belts,Navy Blue,Winter,2015.0,Casual,accessory,1.0,Casual,blue,True,False,749,1249,40,17064.jpg
17537,Mark Taylor Men Yellow & Blue Striped Shirt,Mark Taylor,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Formal,top,3.5,Formal,yellow,False,False,1199,1199,0,17537.jpg
17771,Reid & Taylor Men Classic Brown Belt,Reid &,Men,Accessories,Belts,Belts,Brown,Fall,2011.0,Formal,accessory,3.0,Formal,brown,True,False,549,549,0,17771.jpg
17779,Reid & Taylor Men Olive Belt,Reid &,Men,Accessories,Belts,Belts,Olive,Fall,2011.0,Formal,accessory,3.0,Formal,green,False,False,1099,2199,50,17779.jpg
17782,Reid & Taylor Men Stripes Yellow Tie,Reid &,Men,Accessories,Ties,Ties,Yellow,Fall,2011.0,Formal,accessory,4.0,Very Formal,yellow,False,False,749,1099,30,17782.jpg
17917,Nike Men Purple Sweatshirt,Nike,Men,Apparel,Topwear,Sweatshirts,Purple,Fall,2011.0,Sports,top,0.25,Relaxed,purple,False,False,849,2149,60,17917.jpg
17955,Nike Women Stay Cool Blue Cap,Nike,Women,Accessories,Headwear,Caps,Blue,Fall,2011.0,Sports,accessory,0.25,Relaxed,blue,False,False,649,949,30,17955.jpg
17956,Nike Women Stay Cool Purple Cap,Nike,Women,Accessories,Headwear,Caps,Purple,Fall,2011.0,Sports,accessory,0.25,Relaxed,purple,False,False,699,1399,50,17956.jpg
18628,Puma Men Knitted Chocolate Brown Sweaters,Puma,Men,Apparel,Topwear,Sweaters,Brown,Fall,2011.0,Casual,top,1.0,Casual,brown,True,False,1349,2249,40,18628.jpg
18712,Arrow Women Solid Black Skirt,Arrow,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011.0,Formal,bottom,3.0,Formal,neutral,True,False,1749,2499,30,18712.jpg
18713,Arrow Woman Solid Grey Skirt,Arrow,Women,Apparel,Bottomwear,Skirts,Grey,Fall,2011.0,Formal,bottom,3.0,Formal,neutral,True,False,1599,2699,40,18713.jpg
18726,Arrow Woman Venetia Brown Sweater,Arrow,Women,Apparel,Topwear,Sweaters,Brown,Fall,2011.0,Casual,top,1.0,Casual,brown,True,False,1449,2449,40,18726.jpg
18763,Arrow Woman Ariella White Shirt,Arrow,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,top,3.5,Formal,neutral,True,False,1599,2299,30,18763.jpg
18880,Arrow Woman Kenzie Purple Shirt,Arrow,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,top,3.5,Formal,purple,False,False,2499,3599,30,18880.jpg
18885,Arrow Woman Simona Black Shirt,Arrow,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,top,3.5,Formal,neutral,True,False,1199,1199,0,18885.jpg
18889,Arrow Woman Sylvia Blue Shirt,Arrow,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,top,3.5,Formal,blue,False,False,1099,1849,40,18889.jpg
18891,Arrow Woman Tyra Black & White Striped Shirt,Arrow,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,top,3.5,Formal,neutral,True,False,849,2149,60,18891.jpg
18897,Arrow Woman Solid Green Dress,Arrow,Women,Apparel,Dress,Dresses,Green,Fall,2011.0,Casual,onepiece,1.0,Casual,green,False,False,1199,1999,40,18897.jpg
18976,ADIDAS Originals Men Firebird Red Track Pants,ADIDAS Originals,Men,Apparel,Bottomwear,Track Pants,Red,Summer,2011.0,Casual,bottom,0.25,Relaxed,red,False,False,699,1749,60,18976.jpg
19004,ADIDAS Originals Women Firebird Red Jacket,ADIDAS Originals,Women,Apparel,Topwear,Jackets,Red,Summer,2011.0,Casual,outerwear,1.0,Casual,red,False,False,4199,4199,0,19004.jpg
20139,Wrangler Women Puff Brown Shirt,Wrangler,Women,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,top,1.5,Smart Casual,brown,True,False,1049,1049,0,20139.jpg
20709,Buckaroo Men Dark Brown Cargo Leather Casual Shoes,Buckaroo,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Smart Casual,footwear,2.0,Smart Casual,brown,True,False,3049,5099,40,20709.jpg
20711,Red Tape Men Brown Leather Casual Shoes,Red Tape,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Smart Casual,footwear,2.0,Smart Casual,brown,True,False,2849,5699,50,20711.jpg
20715,Red Tape Men Black Leather Casual Shoes,Red Tape,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Smart Casual,footwear,2.0,Smart Casual,neutral,True,False,2899,5799,50,20715.jpg
20798,Fila Men Madera Orange Flip Flops,Fila,Men,Footwear,Flip Flops,Flip Flops,Orange,Fall,2011.0,Casual,footwear,0.0,Relaxed,orange,False,False,249,249,0,20798.jpg
20990,Fastrack Unisex Polyester Olive Belt,Fastrack,Unisex,Accessories,Belts,Belts,Olive,Winter,2016.0,Casual,accessory,1.0,Casual,green,False,False,899,1499,40,20990.jpg
21163,s.Oliver Women Solid Grey Shrug,s.Oliver,Women,Apparel,Topwear,Shrug,Grey,Fall,2011.0,Casual,top,1.0,Casual,neutral,True,False,1099,1599,30,21163.jpg
21253,Skybags Unisex Brown Duffle Bag,Skybags,Unisex,Accessories,Bags,Duffel Bag,Brown,Fall,2011.0,Casual,accessory,1.0,Casual,brown,True,False,2899,7249,60,21253.jpg
21436,Roxy Women Pink Backpack,Roxy,Women,Accessories,Bags,Backpacks,Pink,Winter,2012.0,Casual,accessory,1.0,Casual,pink,False,False,1349,1949,30,21436.jpg
21590,Tribord Men Solid Brown Short,Tribord,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2011.0,Sports,bottom,0.0,Relaxed,brown,True,False,1199,1999,40,21590.jpg
22454,Myntra Women Red Leggings,Myntra,Women,Apparel,Bottomwear,Leggings,Red,Fall,2011.0,Casual,bottom,1.0,Casual,red,False,False,599,999,40,22454.jpg
22456,Myntra Women Blue Leggings,Myntra,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2011.0,Casual,bottom,1.0,Casual,blue,False,False,349,899,60,22456.jpg
22458,Myntra Women Pink Leggings,Myntra,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2011.0,Casual,bottom,1.0,Casual,pink,False,False,499,849,40,22458.jpg
22459,Myntra Women Purple Leggings,Myntra,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011.0,Casual,bottom,1.0,Casual,purple,False,False,399,799,50,22459.jpg
22462,Myntra Women Mustard Leggings,Myntra,Women,Apparel,Bottomwear,Leggings,Mustard,Fall,2011.0,Casual,bottom,1.0,Casual,yellow,False,False,249,249,0,22462.jpg
22581,Nike Women Solid Purple Sweatshirt,Nike,Women,Apparel,Topwear,Sweatshirts,Purple,Fall,2011.0,Sports,top,0.25,Relaxed,purple,False,False,949,1399,30,22581.jpg
22821,Woodland Men Brown Trekking Shoes,Woodland,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2016.0,Sports,footwear,0.75,Casual,brown,True,False,2149,5399,60,22821.jpg
23044,Arrow Woman Brown Jeggings,Arrow,Women,Apparel,Bottomwear,Leggings,Brown,Fall,2011.0,Casual,bottom,1.0,Casual,brown,True,False,599,599,0,23044.jpg
23083,Arrow Sport Men Multi Coloured Check Shirt,Arrow Sport,Men,Apparel,Topwear,Shirts,Multi,Fall,2011.0,Casual,top,1.5,Smart Casual,multi,False,False,899,1299,30,23083.jpg
23672,Converse Men Rainbow Purple Flip Flop,Converse,Men,Footwear,Flip Flops,Flip Flops,Purple,Summer,2011.0,Casual,footwear,0.0,Relaxed,purple,False,False,499,499,0,23672.jpg
24076,Catwalk Women Orange Casual Shoes,Catwalk,Women,Footwear,Shoes,Flats,Orange,Winter,2015.0,Casual,footwear,1.0,Casual,orange,False,False,599,999,40,24076.jpg
25256,Lino Perros Women Orange Backpacks,Lino Perros,Women,Accessories,Bags,Backpacks,Orange,Winter,2015.0,Casual,accessory,1.0,Casual,orange,False,False,2049,2949,30,25256.jpg
25752,Lino Perros Men Canvas Mustard Belt,Lino Perros,Men,Accessories,Belts,Belts,Mustard,Winter,2015.0,Casual,accessory,1.0,Casual,yellow,False,False,1149,1149,0,25752.jpg
25897,Femella Women Green Skinny Leggings,Femella,Women,Apparel,Bottomwear,Leggings,Green,Summer,2012.0,Casual,bottom,1.0,Casual,green,False,False,349,499,30,25897.jpg
25966,Femella Women Brown Dress,Femella,Women,Apparel,Dress,Dresses,Brown,Summer,2012.0,Casual,onepiece,1.0,Casual,brown,True,False,2599,3749,30,25966.jpg
26083,John Miller Men Striped Yellow Shirt,John Miller,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Formal,top,3.5,Formal,yellow,False,False,1499,2499,40,26083.jpg
26338,DKNY Women Silver-Toned Dial Chronograph Watch NY8062,DKNY,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Formal,accessory,3.0,Formal,neutral,True,False,4699,6749,30,26338.jpg
26347,DKNY Women Beige Dial Chronograph Watch NY8322,DKNY,Women,Accessories,Watches,Watches,Beige,Winter,2016.0,Formal,accessory,3.0,Formal,neutral,True,False,3649,4599,20,26347.jpg
26364,Arrow Woman Grey Skirt,Arrow,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Formal,bottom,3.0,Formal,neutral,True,False,1649,2099,20,26364.jpg
26366,Arrow Woman Pink Shirt,Arrow,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,top,3.5,Formal,pink,False,False,1999,2899,30,26366.jpg
26371,Arrow Woman Check Pink Shirt,Arrow,Women,Apparel,Topwear,Shrug,Pink,Summer,2012.0,Casual,top,1.0,Casual,pink,False,False,1449,2449,40,26371.jpg
26372,Arrow Woman Check Grey Trousers,Arrow,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,bottom,3.5,Formal,neutral,True,False,1899,4749,60,26372.jpg
26530,Gas Men Aishley Greyish Purple Casual Shoes,Gas,Men,Footwear,Shoes,Casual Shoes,Purple,Spring,2013.0,Casual,footwear,1.0,Casual,purple,False,False,2899,2899,0,26530.jpg
26862,Jealous 21 Women Washed Blue Waistcoat,Jealous 21,Women,Apparel,Topwear,Waistcoat,Blue,Summer,2012.0,Casual,outerwear,2.0,Smart Casual,blue,False,False,1249,1799,30,26862.jpg
27025,Jealous 21 Women Pink Jeans,Jealous 21,Women,Apparel,Bottomwear,Jeans,Pink,Summer,2012.0,Casual,bottom,1.0,Casual,pink,False,False,1599,1999,20,27025.jpg
27267,Arrow Women Navy Blue Pinstripe Trousers,Arrow,Women,Apparel,Bottomwear,Trousers,Navy Blue,Winter,2012.0,Formal,bottom,3.5,Formal,blue,True,False,1199,1199,0,27267.jpg
27845,Scullers For Her Black Blazer,Scullers For,Women,Apparel,Topwear,Blazers,Black,Summer,2012.0,Formal,outerwear,4.0,Very Formal,neutral,True,False,6099,6099,0,27845.jpg
27846,Scullers For Her Charcoal Blazer,Scullers For,Women,Apparel,Topwear,Blazers,Charcoal,Summer,2012.0,Formal,outerwear,4.0,Very Formal,neutral,True,False,7149,11949,40,27846.jpg
27868,Scullers For Her Women White Striped Shirt,Scullers For,Women,Apparel,Topwear,Shirts,White,Fall,2012.0,Smart Casual,top,2.5,Smart Casual,neutral,True,False,1049,1049,0,27868.jpg
27884,Scullers For Her Blue Shirt,Scullers For,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,top,3.5,Formal,blue,False,False,1799,1799,0,27884.jpg
27885,Scullers For Her Blue Shirt,Scullers For,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,top,3.5,Formal,blue,False,False,849,849,0,27885.jpg
27886,Scullers For Her Women Pink Shirt,Scullers For,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,top,3.5,Formal,pink,False,False,1799,1799,0,27886.jpg
27889,Scullers For Her Lavender Shirt,Scullers For,Women,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Formal,top,3.5,Formal,purple,False,False,1649,1649,0,27889.jpg
27891,Scullers For Her Purple Striped Shirt,Scullers For,Women,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,top,3.5,Formal,purple,False,False,1849,3699,50,27891.jpg
27903,Scullers For Her Beige Trousers,Scullers For,Women,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Formal,bottom,3.5,Formal,neutral,True,False,949,949,0,27903.jpg
27904,Scullers For Her Grey Trousers,Scullers For,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,bottom,3.5,Formal,neutral,True,False,2549,6399,60,27904.jpg
27914,Scullers For Her Women Brown Trousers,Scullers For,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,bottom,3.5,Formal,brown,True,False,1099,1099,0,27914.jpg
27917,Scullers For Her Brown Striped Trousers,Scullers For,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,bottom,3.5,Formal,brown,True,False,1999,1999,0,27917.jpg
27919,Scullers For Her Light Brown Trousers,Scullers For,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,bottom,3.5,Formal,brown,True,False,1349,2699,50,27919.jpg
27935,Jealous 21 Women Lavender Magic Colour Jeans,Jealous 21,Women,Apparel,Bottomwear,Jeans,Lavender,Summer,2012.0,Casual,bottom,1.0,Casual,purple,False,False,1349,1349,0,27935.jpg
28430,DKNY Women Beige Chronograph Watch NY8330,DKNY,Women,Accessories,Watches,Watches,Beige,Winter,2016.0,Formal,accessory,3.0,Formal,neutral,True,False,3999,5749,30,28430.jpg
28433,DKNY Women Beige Dial Watch NY8308,DKNY,Women,Accessories,Watches,Watches,Beige,Winter,2016.0,Formal,accessory,3.0,Formal,neutral,True,False,1899,2749,30,28433.jpg
28462,Urban Yoga Women Pink Capris,Urban Yoga,Women,Apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,bottom,1.0,Casual,pink,False,False,899,1499,40,28462.jpg
28489,Urban Yoga Men Solid Olive Kurtas,Urban Yoga,Men,Apparel,Topwear,Kurtas,Olive,Summer,2012.0,Ethnic,top,2.0,Smart Casual,green,False,True,1899,3799,50,28489.jpg
28522,Nike Women Jersey Cuffed Pink Capris,Nike,Women,Apparel,Bottomwear,Capris,Pink,Summer,2012.0,Sports,bottom,0.75,Casual,pink,False,False,599,1499,60,28522.jpg
28689,W Women Black Tunic,W,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Casual,top,1.0,Casual,neutral,True,True,699,999,30,28689.jpg
30733,Fabindia Men Off White Churidar,Fabindia,Men,Apparel,Bottomwear,Churidar,Off White,Summer,2012.0,Ethnic,bottom,2.0,Smart Casual,neutral,True,True,799,1149,30,30733.jpg
30734,Fabindia Men White Churidar,Fabindia,Men,Apparel,Bottomwear,Churidar,White,Summer,2012.0,Ethnic,bottom,2.0,Smart Casual,neutral,True,True,1149,1949,40,30734.jpg
30735,Fabindia Men Beige Churidar,Fabindia,Men,Apparel,Bottomwear,Churidar,Beige,Summer,2012.0,Ethnic,bottom,2.0,Smart Casual,neutral,True,True,749,1099,30,30735.jpg
30736,Fabindia Men White Churidar,Fabindia,Men,Apparel,Bottomwear,Churidar,White,Summer,2012.0,Ethnic,bottom,2.0,Smart Casual,neutral,True,True,1299,2199,40,30736.jpg
30738,Fabindia Men Navy Blue Bhagalpur Nehru Jacket,Fabindia,Men,Apparel,Topwear,Nehru Jackets,Navy Blue,Summer,2012.0,Ethnic,outerwear,2.0,Smart Casual,blue,True,True,1949,3899,50,30738.jpg
30743,Fabindia Men Striped White Kurta,Fabindia,Men,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,top,2.0,Smart Casual,neutral,True,True,1349,1949,30,30743.jpg
30744,Fabindia Men Blue Printed Kurta,Fabindia,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,top,2.0,Smart Casual,blue,False,True,999,2499,60,30744.jpg
30746,Fabindia Men Printed Maroon Kurta,Fabindia,Men,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,top,2.0,Smart Casual,red,False,True,1149,2299,50,30746.jpg
30755,Fabindia Men Striped Purple Khadi Kurta,Fabindia,Men,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,top,2.0,Smart Casual,purple,False,True,1299,1299,0,30755.jpg
30767,Fabindia Men Brown Silk Kurta,Fabindia,Men,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,top,2.0,Smart Casual,brown,True,True,1549,2599,40,30767.jpg
30769,Fabindia Men Mustard Matka Silk Kurta,Fabindia,Men,Apparel,Topwear,Kurtas,Mustard,Summer,2012.0,Ethnic,top,2.0,Smart Casual,yellow,False,True,749,1099,30,30769.jpg
30776,Fabindia Men Maroon Ajrak Printed Kurti,Fabindia,Men,Apparel,Topwear,Kurtis,Maroon,Summer,2012.0,Ethnic,top,2.0,Smart Casual,red,False,True,1149,1149,0,30776.jpg
30799,Fabindia Men Striped Blue Shirt,Fabindia,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Ethnic,top,2.5,Smart Casual,blue,False,True,2049,2599,20,30799.jpg
30809,Fabindia Women Olive Cambric Churidar,Fabindia,Women,Apparel,Bottomwear,Churidar,Olive,Summer,2012.0,Ethnic,bottom,2.0,Smart Casual,green,False,True,749,1099,30,30809.jpg
30823,Fabindia Women Blue Churidar,Fabindia,Women,Apparel,Bottomwear,Churidar,Blue,Summer,2012.0,Ethnic,bottom,2.0,Smart Casual,blue,False,True,449,449,0,30823.jpg
30825,Fabindia Women Magenta Mangalgiri Churidar,Fabindia,Women,Apparel,Bottomwear,Churidar,Magenta,Summer,2012.0,Ethnic,bottom,2.0,Smart Casual,pink,False,True,1049,1049,0,30825.jpg
30827,Fabindia Women Orange Churidar,Fabindia,Women,Apparel,Bottomwear,Churidar,Orange,Summer,2012.0,Ethnic,bottom,2.0,Smart Casual,orange,False,True,1199,1199,0,30827.jpg
30906,Fabindia Women Reversible Jacket,Fabindia,Women,Apparel,Topwear,Jackets,Maroon,Summer,2012.0,Ethnic,outerwear,2.0,Smart Casual,red,False,True,3249,6499,50,30906.jpg
